Generating RangedArray(valueRange: 10000) : ArrayList...
Generating RandomicArray(arraySize: 100, valueRange: 10000) : ArrayList...
FindKey: 5281 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 5865 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 5598
FindKey: 6739 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 7540
FindKey: 9797 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 2907
FindKey: 5103 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: 2453
FindKey: 8466 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 588
FindKey: 3408 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 5219 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 6878 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: 8332
FindKey: 8111 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: 4319
FindKey: 1905 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 6268
FindKey: 9985 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: 9498
FindKey: 6166 | FindTime: 0,001047 ms | FindComparisons:    1 | ValueOfKey: 3165
FindKey:  225 | FindTime: 0,000261 ms | FindComparisons:    1 | ValueOfKey: 6518
FindKey: 5504 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 2424 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 3792 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: 5557
FindKey: 7737 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 4259
FindKey: 4691 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 4718
FindKey: 8470 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 18
FindKey: 5765 | FindTime: 0,000261 ms | FindComparisons:    1 | ValueOfKey: 2447
FindKey: 2496 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 3346 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 6586 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 1989 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 9261 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: 3055
FindKey:  852 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 5694 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 6385
FindKey: 3715 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 1224
FindKey: 2103 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 8274 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: 6378
FindKey:  946 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 8566
FindKey: 7821 | FindTime: 0,000261 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 4375 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 5613 | FindTime: 0,000261 ms | FindComparisons:    1 | ValueOfKey: 305
FindKey: 6161 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 8074 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: 6268
FindKey: 6824 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 7610
FindKey: 5691 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 3987
FindKey: 8770 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 8284 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: 9653
FindKey: 1950 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 8940 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 8093 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 5302 | FindTime: 0,000261 ms | FindComparisons:    1 | ValueOfKey: 1042
FindKey: 3040 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: 8989
FindKey: 6347 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 4952 | FindTime: 0,000261 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 1639 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 7380 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: 9691
FindKey: 3440 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey:  766 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 6867 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 9388
FindKey: 2534 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 7602 | FindTime: 0,000261 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 6283 | FindTime: 0,000261 ms | FindComparisons:    1 | ValueOfKey: 8879
FindKey: 9634 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: 2057
FindKey: 5012 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 2473 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 7334 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: 1607
FindKey: 7698 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: 7017
FindKey:  393 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 8178 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 5962 | FindTime: 0,000261 ms | FindComparisons:    1 | ValueOfKey: 7778
FindKey: 4680 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 2004 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 5116 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: 5813
FindKey: 1427 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 5915
FindKey: 7700 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 8242
FindKey: 7972 | FindTime: 0,000261 ms | FindComparisons:    1 | ValueOfKey: 6206
FindKey: 1536 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 8347
FindKey:  386 | FindTime: 0,000261 ms | FindComparisons:    1 | ValueOfKey: 4207
FindKey: 4626 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 1746 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 3357 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 3373 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 4877 | FindTime: 0,000785 ms | FindComparisons:    1 | ValueOfKey: 439
FindKey: 1675 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: Not Found
FindKey: 2753 | FindTime: 0,000261 ms | FindComparisons:    1 | ValueOfKey: 381
FindKey: 3350 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 676
FindKey: 4782 | FindTime: 0,000523 ms | FindComparisons:    1 | ValueOfKey: 2126
FindKey: 1753 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 2764
FindKey: 6819 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: 9407
FindKey: 9974 | FindTime: 0,000262 ms | FindComparisons:    1 | ValueOfKey: 764
FindKey: 7234 | FindTime: 0,000524 ms | FindComparisons:    1 | ValueOfKey: 9346
